product_id,strategy_id,reference_strategy_id,annual_cost_usd,reference_annual_cost_usd,delivered_units_per_year,incremental_cost_usd_per_year,resilience_premium_usd_per_unit,break_even_price_usd_per_unit,committed_units_for_fixed_cost,take_or_pay_fraction_of_capacity,implied_utilization,capacity_units_per_year,notes,fixed_share_of_cost,min_contracted_utilization_at_break_even
norepinephrine_1mgml_4ml,S4,S0,27222114.47413747,12662900.86866407,922529.708,14559213.605473401,15.781837136754193,29.508116907317493,877653.9132497429,0.9332352320042975,0.9809529850877001,940442.327027042,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9142791718015317,0.9332352320042975
norepinephrine_1mgml_4ml,S5,S0,42929902.81610064,12662900.86866407,920137.2279999999,30267001.94743657,32.894008661321735,46.65597859724968,880465.2128947016,0.9362055457484284,0.978389109628808,940461.4370136353,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9332989013565264,0.9362055457484284
norepinephrine_1mgml_4ml,S6,S0,45186868.490094215,12662900.86866407,920137.2279999999,32523967.621430144,35.3468663496247,49.108836285552634,882494.2405942503,0.9383630267675244,0.978389109628808,940461.4370136353,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9366304464510704,0.9383630267675244
norepinephrine_1mgml_4ml,S7,S0,17098144.262956526,12662900.86866407,895484.692,4435243.394292457,4.9528969438736725,19.0937314905619,825472.363657624,0.8778360482315436,0.95228959549173,940349.1293398015,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8662960271333355,0.8778360482315436
norepinephrine_1mgml_4ml,S8,S0,22337989.707926318,12662900.86866407,934199.432,9675088.839262249,10.356556114093472,23.911371536700226,874633.6008522769,0.9299789128909587,0.9933139675266678,940487.5623828568,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8912109195043914,0.9299789128909587
norepinephrine_1mgml_4ml,S9,S0,25554634.47633237,12662900.86866407,932330.2220000001,12891733.607668301,13.827432923941299,27.40942412175969,880871.9224829787,0.9365922999131034,0.9913056423005102,940507.3291385222,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.905166122835899,0.9365922999131034
sodium_bicarbonate_8_4_50ml,S0,S0,12925986.156543681,12925986.156543681,895646.794,0.0,0.0,14.43201298004499,791534.5039668729,0.6325377934679683,0.7157368932929425,1251363.1788342402,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8102743344917601,0.6325377934679683
sodium_bicarbonate_8_4_50ml,S1,S0,12765072.521458788,12925986.156543681,895259.102,-160913.63508489355,-0.17973973649127284,14.258523027514316,802050.4928907553,0.6410995145612421,0.7156035446472938,1251054.5939808819,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8204884706323797,0.6410995145612421
sodium_bicarbonate_8_4_50ml,S10,S0,18259848.110960685,12925986.156543681,1127244.194,5333861.954417003,4.731771503288846,16.198662373381616,1012068.0428010444,0.8066849997360318,0.8984879908100137,1254601.2918700846,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8313139726365101,0.8066849997360318
sodium_bicarbonate_8_4_50ml,S11,S0,15838828.055277677,12925986.156543681,1202969.514,2912841.898733996,2.421376323202481,13.166441768430117,1053192.9499357806,0.8403452957322202,0.9598523917776095,1253285.9471987635,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.7957010494932547,0.8403452957322202
sodium_bicarbonate_8_4_50ml,S12,S0,22710309.887864698,12925986.156543681,1137354.9,9784323.731321016,8.602700644557839,19.96765467653474,1042713.072805803,0.8307649678160268,0.9061693303138203,1255124.0280954074,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8616914068435774,0.8307649678160268
sodium_bicarbonate_8_4_50ml,S13,S0,20700951.72982413,12925986.156543681,1244383.408,7774965.573280448,6.248046641650856,16.635509278523045,1118532.548390916,0.8920229462574705,0.9923882460773341,1253927.9993679295,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8340253991387233,0.8920229462574705
sodium_bicarbonate_8_4_50ml,S14,S0,24737730.89141323,12925986.156543681,1189267.726,11811744.734869549,9.931947598205948,20.800809061401562,1088667.6140334175,0.8679322540034521,0.9481349538970079,1254323.25969198,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8625999744142894,0.8679322540034521
sodium_bicarbonate_8_4_50ml,S15,S0,12944690.700323967,12925986.156543681,948977.0539999999,18704.543780285865,0.019710217124265544,13.640678292231888,841882.9411562693,0.6736374378475977,0.7593294031528088,1249756.7591347783,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8091035215218401,0.6736374378475977
sodium_bicarbonate_8_4_50ml,S16,S0,16547174.602246087,12925986.156543681,1144274.2619999999,3621188.4457024056,3.1646158320236744,14.460846627210154,1004419.9857076283,0.8003066166969459,0.9117403837294629,1255043.9603424827,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.804938589211811,0.8003066166969459
sodium_bicarbonate_8_4_50ml,S17,S0,19580125.47822237,12925986.156543681,1249851.9980000001,6654139.321678689,5.323941820572813,15.665955256745821,1102126.6274752105,0.8789251048405515,0.9967332890721139,1253948.28456419,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8142600770386901,0.8789251048405515
sodium_bicarbonate_8_4_50ml,S18,S0,23687549.97968066,12925986.156543681,1173995.29,10761563.82313698,9.166615841480063,20.17686968716941,1068829.4747295952,0.8523188803390807,0.9361814721186484,1254025.3412013818,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8562741894855393,0.8523188803390807
sodium_bicarbonate_8_4_50ml,S19,S0,16177784.237526713,12925986.156543681,984804.118,3251798.0809830315,3.301974495788036,16.4274132711605,881330.1751909526,0.7040406882534338,0.7866996825353376,1251817.1036070855,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.829556050997788,0.7040406882534338
sodium_bicarbonate_8_4_50ml,S2,S0,26385620.771903988,12925986.156543681,1186980.8599999999,13459634.615360307,11.33938639529563,22.229188069556564,1099956.371730624,0.8763479540591421,0.9456813696453633,1255159.399455152,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8766589048403586,0.8763479540591421
sodium_bicarbonate_8_4_50ml,S3,S0,19965260.719118275,12925986.156543681,1211866.084,7039274.562574593,5.808624117394306,16.47480772233434,1090357.2055737458,0.8695525422276619,0.9664550560081654,1253929.0642293056,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8341988065225866,0.8695525422276619
sodium_bicarbonate_8_4_50ml,S4,S0,28095638.417403676,12925986.156543681,1168993.47,15169652.260859994,12.976678356347016,24.034042223866038,1089978.3766751308,0.8684640787965254,0.9314210802415703,1255064.4330454853,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8858532383689773,0.8684640787965254
sodium_bicarbonate_8_4_50ml,S5,S0,43938194.568930045,12925986.156543681,1082699.872,31012208.412386365,28.643402677326968,40.58206314162199,1017377.6571716452,0.8103855309862666,0.8624175147591757,1255424.2619972029,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9118815992940524,0.8103855309862666
sodium_bicarbonate_8_4_50ml,S6,S0,46195160.24292361,12925986.156543681,1082699.872,33269174.08637993,30.727974526240576,42.6666349905356,1020661.4743941171,0.813001234156801,0.8624175147591757,1255424.2619972029,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9161868166500416,0.813001234156801
sodium_bicarbonate_8_4_50ml,S7,S0,17529448.710626725,12925986.156543681,959812.564,4603462.554083044,4.796209933841879,18.263408261268317,868059.5470468394,0.6938947639143412,0.7672387392830109,1250995.9610446033,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8449811908444382,0.6938947639143412
sodium_bicarbonate_8_4_50ml,S8,S0,23240764.342176437,12925986.156543681,1180294.684,10314778.185632756,8.739154997018318,19.690645613529206,1076644.956783688,0.8577997099188273,0.9403809781253167,1255123.9459915063,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8565923243476391,0.8577997099188273
sodium_bicarbonate_8_4_50ml,S9,S0,26473027.053102624,12925986.156543681,1181951.516,13547040.896558942,11.461587648201757,22.397726721222483,1091210.8507499609,0.8694492515555273,0.9417491223211774,1255059.8540371172,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8737644306044482,0.8694492515555273
