product_id,strategy_id,reference_strategy_id,annual_cost_usd,reference_annual_cost_usd,delivered_units_per_year,incremental_cost_usd_per_year,resilience_premium_usd_per_unit,break_even_price_usd_per_unit,committed_units_for_fixed_cost,take_or_pay_fraction_of_capacity,implied_utilization,capacity_units_per_year,notes,fixed_share_of_cost,min_contracted_utilization_at_break_even
norepinephrine_1mgml_4ml,S19,S0,15876240.528128527,12697122.630484333,931354.3380000001,3179117.897644194,3.4134354326099605,17.046402083895728,846914.5146723994,0.9005417467781505,0.9903283600427609,940450.0321083257,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8479900283739817,0.9005417467781505
norepinephrine_1mgml_4ml,S2,S0,25520330.45889836,12697122.630484333,929928.1,12823207.828414029,13.78946160290675,27.443337241769942,881352.7186103733,0.9371328812605978,0.9887825626637108,940477.8513638418,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9080487533927355,0.9371328812605978
norepinephrine_1mgml_4ml,S3,S0,18979249.793607365,12697122.630484333,918472.508,6282127.163123032,6.839755254953186,20.66392801994174,855671.4720214256,0.9099541631648942,0.9767392156158905,940345.6862544933,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8797772143432028,0.9099541631648942
norepinephrine_1mgml_4ml,S4,S0,27261329.232523907,12697122.630484333,923506.424,14564206.602039574,15.770552563085987,29.519371521474014,878804.3509237554,0.9345251802947157,0.9820616004970201,940375.2509339686,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9145235330748277,0.9345251802947157
norepinephrine_1mgml_4ml,S5,S0,42955234.99567786,12697122.630484333,920883.106,30258112.365193523,32.85771252404051,46.64569771755359,881442.9139190059,0.9372308975378026,0.9791673247748025,940475.7314709136,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9335732972005331,0.9372308975378026
norepinephrine_1mgml_4ml,S6,S0,45212200.669671424,12697122.630484333,920883.106,32515078.03918709,35.30858349701019,49.09656869052327,883458.9668833711,0.9393745498372746,0.9791673247748025,940475.7314709136,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.93688927797197,0.9393745498372746
norepinephrine_1mgml_4ml,S7,S0,17131216.027453087,12697122.630484333,898458.286,4434093.396968754,4.935224557513574,19.06734713719707,828269.7869606571,0.8808245509133303,0.9554665988533774,940334.5832059529,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8662781014753623,0.8808245509133303
norepinephrine_1mgml_4ml,S8,S0,22375937.805091966,12697122.630484333,934407.826,9678815.174607633,10.358234279822517,23.9466506834372,875145.0146980777,0.9305767159518592,0.9935932348066728,940432.9591493356,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.891599510653073,0.9305767159518592
norepinephrine_1mgml_4ml,S9,S0,25594729.803380717,12697122.630484333,932647.4,12897607.172896383,13.829028176024918,27.443093502840103,881360.8888155423,0.9371706821314549,0.9917047728550337,940448.6350458792,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9054092165611525,0.9371706821314549
sodium_bicarbonate_8_4_50ml,S0,S0,12973972.877955139,12973972.877955139,898487.7619999999,0.0,0.0,14.439788082450411,794048.149585034,0.6346696315667573,0.7181464967505895,1251120.4413937877,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8103168803159022,0.6346696315667573
sodium_bicarbonate_8_4_50ml,S1,S0,12912568.57135158,12973972.877955139,898852.01,-61404.30660355836,-0.06831414506550235,14.36562240245931,806009.301796927,0.6442300884859954,0.718437750838774,1251120.238253896,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8218050546404552,0.6442300884859954
sodium_bicarbonate_8_4_50ml,S10,S0,18314292.78131426,12973972.877955139,1129007.814,5340319.903359123,4.730100037517652,16.22158195382894,1014461.5803600394,0.808548468271612,0.8998443670507478,1254670.0911184659,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8320724119872673,0.808548468271612
sodium_bicarbonate_8_4_50ml,S11,S0,15934190.590055177,12973972.877955139,1200058.836,2960217.7121000383,2.466727149784545,13.277841145827935,1051641.3857134203,0.8391297820578171,0.9575556108664343,1253252.3671540488,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.7971259994186546,0.8391297820578171
sodium_bicarbonate_8_4_50ml,S12,S0,22760084.622266576,12973972.877955139,1138743.0019999999,9786111.744311437,8.593784310528248,19.987024800409337,1044786.4939331544,0.8324220529655458,0.9072808588446745,1255116.3081408637,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8624058345306883,0.8324220529655458
sodium_bicarbonate_8_4_50ml,S13,S0,20811432.893352475,12973972.877955139,1243340.3,7837460.015397336,6.303551823581473,16.738324088226268,1118744.9702752084,0.8922050578429574,0.9915704952908897,1253910.1414420872,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8352823185837344,0.8922050578429574
sodium_bicarbonate_8_4_50ml,S14,S0,24816561.435936723,12973972.877955139,1190818.664,11842588.557981584,9.944913458277458,20.83991642571091,1090515.527855479,0.8693673010721804,0.9493297266696581,1254378.3582733776,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8630379306702365,0.8693673010721804
sodium_bicarbonate_8_4_50ml,S15,S0,13090431.391277319,12973972.877955139,951568.8019999999,116458.51332218014,0.12238580444988165,13.756684081869805,845096.8465193753,0.6762911998941772,0.7614956907447062,1249604.972904589,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8106389929516881,0.6762911998941772
sodium_bicarbonate_8_4_50ml,S16,S0,16589261.31160369,12973972.877955139,1145264.726,3615288.433648551,3.1567273064241315,14.485088848884786,1007039.5785440076,0.8023154663297425,0.9124404068012909,1255166.6031701872,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8064620855627065,0.8023154663297425
sodium_bicarbonate_8_4_50ml,S17,S0,19616355.571675092,12973972.877955139,1247591.134,6642382.693719953,5.32416631755252,15.723384879132277,1101162.522355873,0.8782190949893952,0.9950014955777612,1253858.5515146079,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8152690273285453,0.8782190949893952
sodium_bicarbonate_8_4_50ml,S18,S0,23784334.9004509,12973972.877955139,1173312.486,10810362.022495762,9.213540426344496,20.27110014105049,1068717.7143199176,0.8522259584959827,0.9356328098603304,1254030.9335402101,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8569347277364205,0.8522259584959827
sodium_bicarbonate_8_4_50ml,S19,S0,16232137.612803254,12973972.877955139,981589.078,3258164.7348481156,3.3192756601231412,16.536591509225467,878913.0031529949,0.701997905103967,0.7840064647547209,1252016.561250032,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8304223401156955,0.701997905103967
sodium_bicarbonate_8_4_50ml,S2,S0,26443454.744021967,12973972.877955139,1187812.092,13469481.866066828,11.339741325067122,22.26232155921003,1101034.3869152907,0.8771859447552749,0.9463210999539123,1255189.2714405805,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8769784632698241,0.8771859447552749
sodium_bicarbonate_8_4_50ml,S3,S0,20033266.777719367,12973972.877955139,1213429.054,7059293.899764229,5.817640410449764,16.509631701730594,1091740.6692048993,0.8706426713311748,0.9676868718418531,1253948.037644049,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8343196216963011,0.8706426713311748
sodium_bicarbonate_8_4_50ml,S4,S0,28154781.79492193,12973972.877955139,1171955.8939999999,15180808.916966792,12.953396108750484,24.023755449385483,1093061.2723639114,0.8709121987368852,0.9337726166611283,1255076.3141786472,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8860932879304964,0.8709121987368852
sodium_bicarbonate_8_4_50ml,S5,S0,43961028.90461339,12973972.877955139,1083122.206,30987056.026658252,28.609011850190292,40.587321228472156,1018493.3254850638,0.8112620220098395,0.8627409615127655,1255443.1217694927,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.9125292282621074,0.8112620220098395
sodium_bicarbonate_8_4_50ml,S6,S0,46217994.57860695,12973972.877955139,1083122.206,33244021.70065181,30.69277087709511,42.67108025537697,1021740.6730907317,0.813848636687445,0.8627409615127655,1255443.1217694927,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.916800692895961,0.813848636687445
sodium_bicarbonate_8_4_50ml,S7,S0,17581294.38459651,12973972.877955139,963466.638,4607321.506641373,4.782024955431174,18.24795347464487,871159.6301318419,0.6963101312758455,0.7700903003094248,1251108.6525994106,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8447323910626455,0.6963101312758455
sodium_bicarbonate_8_4_50ml,S8,S0,23300337.054709624,12973972.877955139,1182261.31,10326364.176754486,8.734417754696283,19.70828010493689,1078815.0562775312,0.8594908345463095,0.9419063574158207,1255179.2444034545,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8569408758390442,0.8594908345463095
sodium_bicarbonate_8_4_50ml,S9,S0,26532076.276453875,12973972.877955139,1183969.9,13558103.398498736,11.451391964017613,22.409417905348672,1093398.2445180307,0.8711151820575652,0.9432740176419493,1255170.6904423765,"no price supplied: the break-even price is used, so committed volume equals delivered volume by construction (protocol 5.2 keeps price and cost separate; a real price needs HA-11 or HA-24 evidence)",0.8740492098440859,0.8711151820575652
